disease_id	disease_name	disease_source
Orpha_353	Gamma-sarcoglycan-related_limb-girdle_muscular_dystrophy_R5	Orphapacket
Orpha_353277	Rubinstein-Taybi_syndrome_due_to_CREBBP_mutations	Orphapacket
Orpha_353281	Rubinstein-Taybi_syndrome_due_to_16p13.3_microdeletion	Orphapacket
Orpha_353284	Rubinstein-Taybi_syndrome_due_to_EP300_haploinsufficiency	Orphapacket
Orpha_353298	Roifman_syndrome	Orphapacket
Orpha_353327	Congenital_myasthenic_syndromes_with_glycosylation_defect	Orphapacket
Orpha_356	Gerstmann-Straussler-Scheinker_syndrome	Orphapacket
Orpha_35612	Nanophthalmos	Orphapacket
Orpha_35664	ALDH18A1-related_De_Barsy_syndrome	Orphapacket
Orpha_35689	Primary_lateral_sclerosis	Orphapacket
Orpha_356961	SLC35A2-CDG	Orphapacket
Orpha_356996	ANK3-related_intellectual_disability-sleep_disturbance_syndrome	Orphapacket
Orpha_35701	3-hydroxy-3-methylglutaryl-CoA_synthase_deficiency	Orphapacket
Orpha_357043	Amyotrophic_lateral_sclerosis_type_4	Orphapacket
Orpha_35706	Glutaric_acidemia_type_3	Orphapacket
Orpha_357074	Autosomal_recessive_cutis_laxa_type_2,_classic_type	Orphapacket
Orpha_35708	Aromatic_L-amino_acid_decarboxylase_deficiency	Orphapacket
Orpha_35710	Glucose-galactose_malabsorption	Orphapacket
Orpha_358	Gitelman_syndrome	Orphapacket
Orpha_35858	Imerslund-Gräsbeck_syndrome	Orphapacket
Orpha_35878	Hyperinsulinism-hyperammonemia_syndrome	Orphapacket
Orpha_35909	Combined_deficiency_of_factor_V_and_factor_VIII	Orphapacket
Orpha_36	Acrocallosal_syndrome	Orphapacket
Orpha_361	Familial_glucocorticoid_deficiency	Orphapacket
Orpha_363400	Progressive_encephalopathy-severe_neurodegeneration-lipodystrophy_syndrome	Orphapacket
Orpha_363417	Temtamy_preaxial_brachydactyly_syndrome	Orphapacket
Orpha_363432	Autosomal_recessive_congenital_cerebellar_ataxia_due_to_GRID2_deficiency	Orphapacket
Orpha_363444	THOC6-related_developmental_delay-microcephaly-facial_dysmorphism_syndrome	Orphapacket
Orpha_363454	BICD2-related_autosomal_dominant_childhood-onset_proximal_spinal_muscular_atrophy	Orphapacket
Orpha_363523	Hypohidrosis-enamel_hypoplasia-palmoplantar_keratoderma-intellectual_disability_syndrome	Orphapacket
Orpha_363528	Intellectual_disability-strabismus_syndrome	Orphapacket
Orpha_363549	Acute_encephalopathy_with_biphasic_seizures_and_late_reduced_diffusion	Orphapacket
Orpha_363611	CTCF-related_neurodevelopmental_disorder	Orphapacket
Orpha_363618	LMNA-related_cardiocutaneous_progeria_syndrome	Orphapacket
Orpha_363623	GMPPB-related_limb-girdle_muscular_dystrophy_R19	Orphapacket
Orpha_363654	X-linked_parkinsonism-spasticity_syndrome	Orphapacket
Orpha_36367	Distal_deletion_1q_syndrome	Orphapacket
Orpha_363686	Severe_intellectual_disability-poor_language-strabismus-grimacing_face-long_fingers_syndrome	Orphapacket
Orpha_363700	Neurofibromatosis_type_1_due_to_NF1_mutation_or_intragenic_deletion	Orphapacket
Orpha_363710	Spinocerebellar_ataxia_type_37	Orphapacket
Orpha_363717	Alexander_disease_type_I	Orphapacket
Orpha_363722	Alexander_disease_type_II	Orphapacket
Orpha_36386	Hereditary_sensory_and_autonomic_neuropathy_type_1	Orphapacket
Orpha_36387	Genetic_epilepsy_with_febrile_seizure_plus	Orphapacket
Orpha_363958	17q21.31_microdeletion_syndrome	Orphapacket
Orpha_363965	Koolen-De_Vries_syndrome_due_to_a_point_mutation	Orphapacket
Orpha_364028	X-linked_intellectual_disability_due_to_GRIA3_mutations	Orphapacket
Orpha_364055	Severe_early-childhood-onset_retinal_dystrophy	Orphapacket
Orpha_36412	Hypocomplementemic_urticarial_vasculitis	Orphapacket
Orpha_36426	Stevens-Johnson_syndrome	Orphapacket
Orpha_366	Glycogen_storage_disease_due_to_glycogen_debranching_enzyme_deficiency	Orphapacket
Orpha_368	Glycogen_storage_disease_due_to_muscle_glycogen_phosphorylase_deficiency	Orphapacket
Orpha_36899	Myoclonus-dystonia_syndrome	Orphapacket
Orpha_369	Glycogen_storage_disease_due_to_liver_glycogen_phosphorylase_deficiency	Orphapacket
Orpha_369837	Intellectual_disability-seizures-hypophosphatasia-ophthalmic-skeletal_anomalies_syndrome	Orphapacket
Orpha_369840	TRAPPC11-related_limb-girdle_muscular_dystrophy_R18	Orphapacket
Orpha_369847	Intellectual_disability-hyperkinetic_movement-truncal_ataxia_syndrome	Orphapacket
Orpha_369873	Obesity_due_to_SIM1_deficiency	Orphapacket
Orpha_369891	Developmental_delay-facial_dysmorphism_syndrome_due_to_MED13L_deficiency	Orphapacket
Orpha_369929	Primary_hyperaldosteronism-seizures-neurological_abnormalities_syndrome	Orphapacket
Orpha_369939	Severe_motor_and_intellectual_disabilities-sensorineural_deafness-dystonia_syndrome	Orphapacket
Orpha_369942	CADDS	Orphapacket
Orpha_37	Acrodermatitis_enteropathica	Orphapacket
Orpha_370022	Ataxia-intellectual_disability-oculomotor_apraxia-cerebellar_cysts_syndrome	Orphapacket
Orpha_370097	Oculocutaneous_albinism_type_6	Orphapacket
Orpha_370103	Primary_dystonia,_DYT17_type	Orphapacket
Orpha_370348	Peripheral_primitive_neuroectodermal_tumor	Orphapacket
Orpha_37042	Immune_dysregulation-polyendocrinopathy-enteropathy-X-linked_syndrome	Orphapacket
Orpha_370921	STT3A-CDG	Orphapacket
Orpha_370924	STT3B-CDG	Orphapacket
Orpha_370927	SSR4-CDG	Orphapacket
Orpha_370930	XYLT1-CDG	Orphapacket
Orpha_370943	Autism_spectrum_disorder-epilepsy-arthrogryposis_syndrome	Orphapacket
Orpha_370959	Congenital_muscular_dystrophy_with_cerebellar_involvement	Orphapacket
Orpha_370968	Congenital_muscular_dystrophy_with_intellectual_disability	Orphapacket
Orpha_370980	Congenital_muscular_dystrophy_without_intellectual_disability	Orphapacket
Orpha_370997	Muscle-eye-brain_disease_with_bilateral_multicystic_leucodystrophy	Orphapacket
Orpha_371	Glycogen_storage_disease_due_to_muscle_phosphofructokinase_deficiency	Orphapacket
Orpha_371428	Multicentric_osteolysis-nodulosis-arthropathy_spectrum	Orphapacket
Orpha_373	Simpson-Golabi-Behmel_syndrome	Orphapacket
Orpha_37553	Andersen-Tawil_syndrome	Orphapacket
Orpha_376	Gordon_syndrome	Orphapacket
Orpha_37612	Episodic_ataxia_type_1	Orphapacket
Orpha_377	Gorlin_syndrome	Orphapacket
Orpha_379	Chronic_granulomatous_disease	Orphapacket
Orpha_38	Acrokeratoelastoidosis_of_Costa	Orphapacket
Orpha_380	Greig_cephalopolysyndactyly_syndrome	Orphapacket
Orpha_382	Guanidinoacetate_methyltransferase_deficiency	Orphapacket
Orpha_384	Huriez_syndrome	Orphapacket
Orpha_388	Hirschsprung_disease	Orphapacket
Orpha_389	Langerhans_cell_histiocytosis	Orphapacket
Orpha_39041	Omenn_syndrome	Orphapacket
Orpha_39044	Uveal_melanoma	Orphapacket
Orpha_391307	Severe_intellectual_disability-short_stature-behavioral_abnormalities-facial_dysmorphism_syndrome	Orphapacket
Orpha_391372	FOXP1_Syndrome	Orphapacket
Orpha_391408	Primary_microcephaly-mild_intellectual_disability-young-onset_diabetes_syndrome	Orphapacket
Orpha_391411	Atypical_juvenile_parkinsonism	Orphapacket
Orpha_391428	HSD10_disease,_infantile_type	Orphapacket
Orpha_391457	HSD10_disease,_neonatal_type	Orphapacket
Orpha_391474	Frontorhiny	Orphapacket
Orpha_391487	STAT1-related_autoimmune_enteropathy_and_endocrinopathy-susceptibility_to_chronic_infections_syndrome	Orphapacket
Orpha_391641	Feingold_syndrome_type_1	Orphapacket
Orpha_391646	Feingold_syndrome_type_2	Orphapacket
Orpha_391665	Homozygous_familial_hypercholesterolemia	Orphapacket
Orpha_392	Holt-Oram_syndrome	Orphapacket
Orpha_393	46,XX_testicular_difference_of_sex_development	Orphapacket
Orpha_394	Homocystinuria_due_to_cystathionine_beta-synthase_deficiency	Orphapacket
Orpha_395	Homocystinuria_due_to_methylene_tetrahydrofolate_reductase_deficiency	Orphapacket
Orpha_397	Giant_cell_arteritis	Orphapacket
Orpha_397590	Silver-Russell_syndrome_due_to_a_point_mutation	Orphapacket
Orpha_397612	Macrocephaly-developmental_delay_syndrome	Orphapacket
Orpha_397685	Familial_hyperprolactinemia	Orphapacket
Orpha_397709	Intellectual_disability-coarse_face-macrocephaly-cerebellar_hypotrophy_syndrome	Orphapacket
Orpha_397715	Joubert_syndrome_with_Jeune_asphyxiating_thoracic_dystrophy	Orphapacket
Orpha_397725	COASY_protein-associated_neurodegeneration	Orphapacket
Orpha_397744	Peripheral_neuropathy-myopathy-hoarseness-hearing_loss_syndrome	Orphapacket
Orpha_397933	Severe_intellectual_disability-progressive_postnatal_microcephaly-midline_stereotypic_hand_movements_syndrome	Orphapacket
Orpha_397941	MAN1B1-CDG	Orphapacket
Orpha_397946	Autosomal_spastic_paraplegia_type_58	Orphapacket
Orpha_397951	Microcephaly-thin_corpus_callosum-intellectual_disability_syndrome	Orphapacket
Orpha_398069	Schaaf-Yang_syndrome	Orphapacket
Orpha_398079	SIM1-related_Prader-Willi-like_syndrome	Orphapacket
Orpha_398189	Focal_facial_dermal_dysplasia_type_IV	Orphapacket
Orpha_399	Huntington_disease	Orphapacket
Orpha_399058	Alpha-B_crystallin-related_late-onset_myopathy	Orphapacket
Orpha_399081	KLHL9-related_early-onset_distal_myopathy	Orphapacket
Orpha_399086	HNRNPA1-related_adult-onset_distal_myopathy	Orphapacket
Orpha_399096	Distal_anoctaminopathy	Orphapacket
Orpha_399103	Distal_nebulin_myopathy	Orphapacket
Orpha_399805	Male_infertility_with_azoospermia_or_oligozoospermia_due_to_single_gene_mutation	Orphapacket
Orpha_40	Acromesomelic_dysplasia,_Maroteaux_type	Orphapacket
Orpha_401768	Proximal_myopathy_with_extrapyramidal_signs	Orphapacket
Orpha_401777	Optic_atrophy-intellectual_disability_syndrome	Orphapacket
Orpha_401780	Autosomal_recessive_spastic_paraplegia_type_61	Orphapacket
Orpha_401785	Autosomal_recessive_spastic_paraplegia_type_62	Orphapacket
Orpha_401795	Autosomal_recessive_spastic_paraplegia_type_59	Orphapacket
Orpha_401800	Autosomal_recessive_spastic_paraplegia_type_60	Orphapacket
Orpha_401805	Autosomal_recessive_spastic_paraplegia_type_63	Orphapacket
Orpha_401810	Autosomal_recessive_spastic_paraplegia_type_64	Orphapacket
Orpha_401815	Autosomal_recessive_spastic_paraplegia_type_66	Orphapacket
Orpha_401820	Autosomal_recessive_spastic_paraplegia_type_67	Orphapacket
Orpha_401830	Autosomal_recessive_spastic_paraplegia_type_69	Orphapacket
Orpha_401835	Autosomal_recessive_spastic_paraplegia_type_70	Orphapacket
Orpha_401840	Autosomal_recessive_spastic_paraplegia_type_71	Orphapacket
Orpha_401849	Autosomal_spastic_paraplegia_type_72	Orphapacket
Orpha_401866	Childhood-onset_spasticity_with_hyperglycinemia	Orphapacket
Orpha_401901	Huntington_disease-like_syndrome_due_to_C9ORF72_expansions	Orphapacket
Orpha_401911	AXIN2-related_polyposis	Orphapacket
Orpha_401945	Moyamoya_disease_with_early-onset_achalasia	Orphapacket
Orpha_401973	MEND_syndrome	Orphapacket
Orpha_401986	1p31p32_microdeletion_syndrome	Orphapacket
Orpha_402075	Familial_bicuspid_aortic_valve	Orphapacket
Orpha_403	Familial_hyperaldosteronism_type_I	Orphapacket
Orpha_404	Familial_hyperaldosteronism_type_II	Orphapacket
Orpha_404443	Tatton-Brown-Rahman_syndrome	Orphapacket
Orpha_404448	ADNP_syndrome	Orphapacket
Orpha_404451	FBLN1-related_developmental_delay-central_nervous_system_anomaly-syndactyly_syndrome	Orphapacket
Orpha_404454	Alacrimia-choreoathetosis-liver_dysfunction_syndrome	Orphapacket
Orpha_404473	Intellectual_disability-peripheral_spasticity-exudative_vitreoretinopathy_syndrome	Orphapacket
Orpha_404493	Autosomal_recessive_cerebellar_ataxia-epilepsy-intellectual_disability_syndrome_due_to_TUD_deficiency	Orphapacket
Orpha_404499	Autosomal_recessive_cerebellar_ataxia-epilepsy-intellectual_disability_syndrome_due_to_RUBCN_deficiency	Orphapacket
Orpha_41	Dyschromatosis_symmetrica_hereditaria	Orphapacket
Orpha_411493	Pontocerebellar_hypoplasia_type_10	Orphapacket
Orpha_411511	Angelman_syndrome_due_to_a_point_mutation	Orphapacket
Orpha_411515	Angelman_syndrome_due_to_imprinting_defect_in_15q11-q13	Orphapacket
Orpha_411536	Mild_phosphoribosylpyrophosphate_synthetase_superactivity	Orphapacket
Orpha_411543	Severe_phosphoribosylpyrophosphate_synthetase_superactivity	Orphapacket
Orpha_411590	Wolfram-like_syndrome	Orphapacket
Orpha_411602	Hereditary_late-onset_Parkinson_disease	Orphapacket
Orpha_411629	Infantile_nephropathic_cystinosis	Orphapacket
Orpha_411634	Juvenile_nephropathic_cystinosis	Orphapacket
Orpha_411641	Ocular_cystinosis	Orphapacket
Orpha_411986	Early-onset_epileptic_encephalopathy-cortical_blindness-intellectual_disability-facial_dysmorphism_syndrome	Orphapacket
Orpha_412	Dysbetalipoproteinemia	Orphapacket
Orpha_412057	Autosomal_recessive_cerebellar_ataxia_due_to_STUB1_deficiency	Orphapacket
Orpha_412066	PRKAR1B-related_neurodegenerative_dementia_with_intermediate_filaments	Orphapacket
Orpha_412069	AHDC1-related_intellectual_disability-obstructive_sleep_apnea-mild_dysmorphism_syndrome	Orphapacket
Orpha_414	Gyrate_atrophy_of_choroid_and_retina	Orphapacket
Orpha_415	Hyperornithinemia-hyperammonemia-homocitrullinuria_syndrome	Orphapacket
Orpha_417	Neonatal_severe_primary_hyperparathyroidism	Orphapacket
Orpha_41751	Bietti_crystalline_dystrophy	Orphapacket
Orpha_419	Hyperprolinemia_type_1	Orphapacket
Orpha_42	Medium_chain_acyl-CoA_dehydrogenase_deficiency	Orphapacket
Orpha_420179	Malan_overgrowth_syndrome	Orphapacket
Orpha_420485	Cranio-cervical_dystonia_with_laryngeal_and_upper-limb_involvement	Orphapacket
Orpha_420561	Temple-Baraitser_syndrome	Orphapacket
Orpha_42062	Iminoglycinuria	Orphapacket
Orpha_420741	RIDDLE_syndrome	Orphapacket
Orpha_423	Malignant_hyperthermia_of_anesthesia	Orphapacket
Orpha_423275	Spinocerebellar_ataxia_type_40	Orphapacket
Orpha_423296	Spinocerebellar_ataxia_type_38	Orphapacket
Orpha_423461	Mucolipidosis_type_III_alpha/beta	Orphapacket
Orpha_423479	X-linked_intellectual_disability-limb_spasticity-retinal_dystrophy-arginine_vasopressin_deficiency	Orphapacket
Orpha_424	Familial_hyperthyroidism_due_to_mutations_in_TSH_receptor	Orphapacket
Orpha_424107	Congenital_myopathy_with_myasthenic-like_onset	Orphapacket
Orpha_425	Apolipoprotein_A-I_deficiency	Orphapacket
Orpha_42665	Tietz_syndrome	Orphapacket
Orpha_428	Autosomal_dominant_hypocalcemia	Orphapacket
Orpha_429	Hypochondroplasia	Orphapacket
Orpha_431329	Autosomal_recessive_spastic_paraplegia_type_57	Orphapacket
Orpha_431361	Progressive_encephalopathy_with_leukodystrophy_due_to_DECR_deficiency	Orphapacket
Orpha_432	Normosmic_congenital_hypogonadotropic_hypogonadism	Orphapacket
Orpha_434179	Orofaciodigital_syndrome_type_14	Orphapacket
Orpha_435387	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2Y	Orphapacket
Orpha_435628	Keppen-Lubinsky_syndrome	Orphapacket
Orpha_435638	3p25.3_microdeletion_syndrome	Orphapacket
Orpha_435651	CIDEC-related_familial_partial_lipodystrophy	Orphapacket
Orpha_435660	LIPE-related_familial_partial_lipodystrophy	Orphapacket
Orpha_435804	Short_stature-advanced_bone_age-early-onset_osteoarthritis_syndrome	Orphapacket
Orpha_435934	COG2-CDG	Orphapacket
Orpha_435938	X-linked_microcephaly-growth_retardation-prognathism-cryptorchidism_syndrome	Orphapacket
Orpha_436141	HIDEA_syndrome	Orphapacket
Orpha_436144	Intrauterine_growth_restriction-short_stature-early_adult-onset_diabetes_syndrome	Orphapacket
Orpha_436159	Autoimmune_lymphoproliferative_syndrome_due_to_CTLA4_haploinsuffiency	Orphapacket
Orpha_436174	Cataract-growth_hormone_deficiency-sensory_neuropathy-sensorineural_hearing_loss-skeletal_dysplasia_syndrome	Orphapacket
Orpha_436182	Microcephalic_primordial_dwarfism-insulin_resistance_syndrome	Orphapacket
Orpha_436245	Retinitis_pigmentosa-juvenile_cataract-short_stature-intellectual_disability_syndrome	Orphapacket
Orpha_436252	Combined_immunodeficiency-multiple_intestinal_atresia	Orphapacket
Orpha_436271	Non-progressive_predominantly_posterior_cavitating_leukoencephalopathy_with_peripheral_neuropathy	Orphapacket
Orpha_436274	Pseudoxanthoma_elasticum-like_skin_manifestations_with_retinitis_pigmentosa	Orphapacket
Orpha_438114	RARS-related_autosomal_recessive_hypomyelinating_leukodystrophy	Orphapacket
Orpha_438134	PCNA-related_progressive_neurodegenerative_photosensitivity_syndrome	Orphapacket
Orpha_438178	Fatty_acyl-CoA_reductase_1_deficiency	Orphapacket
Orpha_438216	PURA-related_severe_neonatal_hypotonia-seizures-encephalopathy_syndrome_due_to_a_point_mutation	Orphapacket
Orpha_438274	GCGR-related_hyperglucagonemia	Orphapacket
Orpha_439218	KCNQ2-related_developmental_and_epileptic_encephalopathy	Orphapacket
Orpha_439822	PDE4D_haploinsufficiency_syndrome	Orphapacket
Orpha_44	Neonatal_adrenoleukodystrophy	Orphapacket
Orpha_440354	Autosomal_dominant_myopia-midfacial_retrusion-sensorineural_hearing_loss-rhizomelic_dysplasia_syndrome	Orphapacket
Orpha_440437	Familial_colorectal_cancer_Type_X	Orphapacket
Orpha_440713	Isolated_sedoheptulokinase_deficiency	Orphapacket
Orpha_442835	Non-specific_early-onset_epileptic_encephalopathy	Orphapacket
Orpha_443167	NUT_midline_carcinoma	Orphapacket
Orpha_443811	PGM3-CDG	Orphapacket
Orpha_444	Marie_Unna_hereditary_hypotrichosis	Orphapacket
Orpha_444013	Combined_oxidative_phosphorylation_defect_type_23	Orphapacket
Orpha_444072	Cerebellar-facial-dental_syndrome	Orphapacket
Orpha_444077	Cognitive_impairment-coarse_facies-heart_defects-obesity-pulmonary_involvement-short_stature-skeletal_dysplasia_syndrome	Orphapacket
Orpha_444099	Autosomal_dominant_spastic_paraplegia_type_73	Orphapacket
Orpha_444463	Autoimmune_hemolytic_anemia-autoimmune_thrombocytopenia-primary_immunodeficiency_syndrome_due_to_TPP2_deficiency	Orphapacket
Orpha_445038	3-methylglutaconic_aciduria-neonatal_cataract-neurologic_involvement-congenital_neutropenia_syndrome	Orphapacket
Orpha_445062	Juvenile-onset_diabetes_mellitus-central_and_peripheral_neurodegeneration_syndrome	Orphapacket
Orpha_447	Paroxysmal_nocturnal_hemoglobinuria	Orphapacket
Orpha_447753	Autosomal_dominant_spastic_paraplegia_type_9A	Orphapacket
Orpha_447757	Autosomal_dominant_spastic_paraplegia_type_9B	Orphapacket
Orpha_447760	Autosomal_recessive_spastic_paraplegia_type_9B	Orphapacket
Orpha_447877	Polymerase_proofreading-related_polyposis	Orphapacket
Orpha_447896	Tremor-ataxia-central_hypomyelination_syndrome	Orphapacket
Orpha_447980	19p13.3_microduplication_syndrome	Orphapacket
Orpha_447997	Spastic_tetraplegia-thin_corpus_callosum-progressive_postnatal_microcephaly_syndrome	Orphapacket
Orpha_44890	Gastrointestinal_stromal_tumor	Orphapacket
Orpha_45	Adenosine_monophosphate_deaminase_deficiency	Orphapacket
Orpha_452	X-linked_lissencephaly_with_abnormal_genitalia	Orphapacket
Orpha_453504	Neurodevelopmental_disorder-craniofacial_dysmorphism-cardiac_defect-skeletal_anomalies_syndrome_due_to_a_point_mutation	Orphapacket
Orpha_453510	Congenital_insensitivity_to_pain_with_severe_intellectual_disability	Orphapacket
Orpha_453521	Autosomal_recessive_cerebellar_ataxia_due_to_CWF19L1_deficiency	Orphapacket
Orpha_453533	Polyendocrine-polyneuropathy_syndrome	Orphapacket
Orpha_45358	Congenital_fibrosis_of_extraocular_muscles	Orphapacket
Orpha_45448	Miyoshi_myopathy	Orphapacket
Orpha_454840	NTHL1-related_polyposis	Orphapacket
Orpha_455	Superficial_epidermolytic_ichthyosis	Orphapacket
Orpha_456312	Infantile_multisystem_neurologic-endocrine-pancreatic_disease	Orphapacket
Orpha_456328	X-linked_myotubular_myopathy-abnormal_genitalia_syndrome	Orphapacket
Orpha_457	Harlequin_ichthyosis	Orphapacket
Orpha_457050	Autosomal_dominant_mitochondrial_myopathy_with_exercise_intolerance	Orphapacket
Orpha_457193	KAT6-related_intellectual_disability-craniofacial_anomalies-cardiac_defects_syndrome	Orphapacket
Orpha_457212	Progressive_essential_tremor-speech_impairment-facial_dysmorphism-intellectual_disability-abnormal_behavior_syndrome	Orphapacket
Orpha_457240	X-linked_intellectual_disability-short_stature-overweight_syndrome	Orphapacket
Orpha_457260	X-linked_intellectual_disability-hypotonia-movement_disorder_syndrome	Orphapacket
Orpha_457279	Intellectual_disability-macrocephaly-hypotonia-behavioral_abnormalities_syndrome	Orphapacket
Orpha_457284	Microcephaly-corpus_callosum_hypoplasia-intellectual_disability-facial_dysmorphism_syndrome	Orphapacket
Orpha_457351	Microcephaly-intellectual_disability-sensorineural_hearing_loss-epilepsy-abnormal_muscle_tone_syndrome	Orphapacket
Orpha_457359	Megalencephaly-severe_kyphoscoliosis-overgrowth_syndrome	Orphapacket
Orpha_457395	Progressive_spondyloepimetaphyseal_dysplasia-short_stature-short_fourth_metatarsals-intellectual_disability_syndrome	Orphapacket
Orpha_457485	Macrocephaly-intellectual_disability-neurodevelopmental_disorder-small_thorax_syndrome	Orphapacket
Orpha_458798	Spinocerebellar_ataxia_type_41	Orphapacket
Orpha_458803	Spinocerebellar_ataxia_type_42	Orphapacket
Orpha_459033	Ataxia-oculomotor_apraxia_type_4	Orphapacket
Orpha_459056	Autosomal_recessive_spastic_paraplegia_type_75	Orphapacket
Orpha_459061	Craniofacial_dysplasia-short_stature-ectodermal_anomalies-intellectual_disability_syndrome	Orphapacket
Orpha_459070	X-linked_intellectual_disability-cerebellar_hypoplasia-spondylo-epiphyseal_dysplasia_syndrome	Orphapacket
Orpha_46	Adenylosuccinate_lyase_deficiency	Orphapacket
Orpha_46059	Lathosterolosis	Orphapacket
Orpha_461	Recessive_X-linked_ichthyosis	Orphapacket
Orpha_46348	Paroxysmal_extreme_pain_disorder	Orphapacket
Orpha_464	Incontinentia_pigmenti	Orphapacket
Orpha_464282	Spastic_paraplegia-severe_developmental_delay-epilepsy_syndrome	Orphapacket
Orpha_464288	Short_stature-brachydactyly-obesity-global_developmental_delay_syndrome	Orphapacket
Orpha_464311	Intellectual_disability_syndrome_due_to_a_DYRK1A_point_mutation	Orphapacket
Orpha_464440	Primary_dystonia,_DYT27_type	Orphapacket
Orpha_464738	Basel-Vanagaite-Smirin-Yosef_syndrome	Orphapacket
Orpha_465	Congenital_plasminogen_activator_inhibitor_type_1_deficiency	Orphapacket
Orpha_46532	Hereditary_persistence_of_fetal_hemoglobin-beta-thalassemia_syndrome	Orphapacket
Orpha_465508	Symptomatic_form_of_HFE-related_hemochromatosis	Orphapacket
Orpha_466	Fatal_familial_insomnia	Orphapacket
Orpha_46627	Char_syndrome	Orphapacket
Orpha_466650	Exercise-induced_malignant_hyperthermia	Orphapacket
Orpha_466688	Severe_intellectual_disability-corpus_callosum_agenesis-facial_dysmorphism-cerebellar_ataxia_syndrome	Orphapacket
Orpha_466722	Autosomal_recessive_spastic_paraplegia_type_77	Orphapacket
Orpha_466768	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2Z	Orphapacket
Orpha_466791	Macrocephaly-intellectual_disability-left_ventricular_non_compaction_syndrome	Orphapacket
Orpha_466794	Acute_infantile_liver_failure-cerebellar_ataxia-peripheral_sensory_motor_neuropathy_syndrome	Orphapacket
Orpha_466926	Seizures-scoliosis-macrocephaly_syndrome	Orphapacket
Orpha_466934	VPS11-related_autosomal_recessive_hypomyelinating_leukodystrophy	Orphapacket
Orpha_466950	Facial_dysmorphism-developmental_delay-behavioral_abnormalities_syndrome_due_to_WAC_point_mutation	Orphapacket
Orpha_467166	Tubulinopathy-associated_dysgyria	Orphapacket
Orpha_468620	Intellectual_disability-epilepsy-extrapyramidal_syndrome	Orphapacket
Orpha_468631	Microcephalic_cortical_malformations-short_stature_due_to_RTTN_deficiency	Orphapacket
Orpha_468661	Autosomal_recessive_spastic_paraplegia_type_74	Orphapacket
Orpha_468678	White-Sutton_syndrome	Orphapacket
Orpha_468699	SLC39A8-CDG	Orphapacket
Orpha_468726	Severe_primary_trimethylaminuria	Orphapacket
Orpha_469	Hereditary_fructose_intolerance	Orphapacket
Orpha_47	X-linked_agammaglobulinemia	Orphapacket
Orpha_470	Lysinuric_protein_intolerance	Orphapacket
Orpha_47045	Familial_cold_urticaria	Orphapacket
Orpha_474	Jeune_syndrome	Orphapacket
Orpha_475	Isolated_Joubert_syndrome	Orphapacket
Orpha_476126	Micrognathia-recurrent_infections-behavioral_abnormalities-mild_intellectual_disability_syndrome	Orphapacket
Orpha_477	KID_syndrome	Orphapacket
Orpha_477673	Postnatal_microcephaly-infantile_hypotonia-spastic_diplegia-dysarthria-intellectual_disability_syndrome	Orphapacket
Orpha_477774	Combined_oxidative_phosphorylation_defect_type_27	Orphapacket
Orpha_477814	Progressive_microcephaly-seizures-cortical_blindness-developmental_delay_syndrome	Orphapacket
Orpha_477817	PMP22-RAI1_contiguous_gene_duplication_syndrome	Orphapacket
Orpha_477993	Palatal_anomalies-widely_spaced_teeth-facial_dysmorphism-developmental_delay_syndrome	Orphapacket
Orpha_478	Kallmann_syndrome	Orphapacket
Orpha_478029	Combined_oxidative_phosphorylation_defect_type_29	Orphapacket
Orpha_48	Congenital_bilateral_absence_of_vas_deferens	Orphapacket
Orpha_480	Kearns-Sayre_syndrome	Orphapacket
Orpha_480536	MSH3-related_polyposis	Orphapacket
Orpha_480864	Recurrent_metabolic_encephalomyopathic_crises-rhabdomyolysis-cardiac_arrhythmia-intellectual_disability_syndrome	Orphapacket
Orpha_480880	X-linked_female_restricted_facial_dysmorphism-short_stature-choanal_atresia-intellectual_disability	Orphapacket
Orpha_480898	Global_developmental_delay-visual_anomalies-progressive_cerebellar_atrophy-truncal_hypotonia_syndrome	Orphapacket
Orpha_480907	X-linked_intellectual_disability-global_development_delay-facial_dysmorphism-sacral_caudal_remnant_syndrome	Orphapacket
Orpha_481	Kennedy_disease	Orphapacket
Orpha_481152	PYCR2-related_microcephaly-progressive_leukoencephalopathy	Orphapacket
Orpha_482601	Adenylosuccinate_synthetase-like_1-related_distal_myopathy	Orphapacket
Orpha_48431	Congenital_cataracts-facial_dysmorphism-neuropathy_syndrome	Orphapacket
Orpha_485	Kniest_dysplasia	Orphapacket
Orpha_485350	CLCN4-related_X-linked_intellectual_disability_syndrome	Orphapacket
Orpha_485421	MFF-related_encephalopathy_due_to_mitochondrial_and_peroxisomal_fission_defect	Orphapacket
Orpha_486	Autosomal_dominant_severe_congenital_neutropenia	Orphapacket
Orpha_486815	Congenital_muscular_dystrophy-respiratory_failure-skin_abnormalities-joint_hyperlaxity_syndrome	Orphapacket
Orpha_487796	Takenouchi-Kosaki_syndrome	Orphapacket
Orpha_487825	Pierpont_syndrome	Orphapacket
Orpha_48818	Aceruloplasminemia	Orphapacket
Orpha_488191	Female_infertility_due_to_oocyte_meiotic_arrest	Orphapacket
Orpha_488232	Split-foot_malformation-mesoaxial_polydactyly_syndrome	Orphapacket
Orpha_488333	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2W	Orphapacket
