gene_symbol	disease_mim	disease_name	hpo_id	confidence_category	allelic_requirement	evidence_source
ALPL	241500	HYPOPHOSPHATASIA	HP:0002019	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0005474	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0001250	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0002013	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0001561	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0008873	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0002983	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0003826	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0002170	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0001024	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0011864	definitive	biallelic_autosomal	DDG2P_phenotypes
ALPL	241500	HYPOPHOSPHATASIA	HP:0002039	definitive	biallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001161	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000175	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000271	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000153	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001155	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000177	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001760	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001162	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001671	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000325	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000159	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000929	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000864	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000174	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000204	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0012503	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000366	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0011297	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001780	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0011844	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0001167	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000290	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000422	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0002817	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000054	definitive	monoallelic_autosomal	DDG2P_phenotypes
GLI2	261768	GLI2-RELATED HOLOPROSENCEPHALY	HP:0000036	definitive	monoallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001369	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001608	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001508	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0002093	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001574	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000112	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001939	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0002240	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001507	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000478	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000152	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001626	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0007470	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0002715	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001270	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000924	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0010729	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000737	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0000707	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001871	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0025031	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0002086	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001744	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001615	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0001386	definitive	biallelic_autosomal	DDG2P_phenotypes
ASAH1	228000	ASAH1-related Farber lipogranulomatosis	HP:0040139	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001254	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0008872	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0002154	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0002098	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001873	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001263	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001508	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001252	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0002240	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001942	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0002919	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0002912	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001250	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001903	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0003593	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0003210	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0002013	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0012120	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001876	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001946	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001259	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001875	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0003145	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001987	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001337	definitive	biallelic_autosomal	DDG2P_phenotypes
MMAA	251100	METHYLMALONIC ACIDURIA TYPE CBLA	HP:0001944	definitive	biallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0006067	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000175	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002827	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0008434	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000316	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000405	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0007957	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001511	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000272	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0003994	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000668	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001631	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0004232	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001388	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000767	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000028	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002650	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0003042	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001762	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001249	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000006	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0004322	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0003304	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002779	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0010049	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0004976	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0010743	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002007	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002947	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001799	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001629	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0004568	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000204	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001724	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002780	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0005280	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001772	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0001222	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000768	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0008127	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0000586	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0003298	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002777	definitive	monoallelic_autosomal	DDG2P_phenotypes
FLNB	150250	AUTOSOMAL DOMINANT LARSEN SYNDROME	HP:0002176	definitive	monoallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001636	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0004935	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000347	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000528	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0002187	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001660	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000581	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001511	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0004712	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000089	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001631	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0002089	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000028	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000776	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000023	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000126	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0004322	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0005311	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0002093	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001252	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0006270	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001642	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001643	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001750	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0005156	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0009110	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000085	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001629	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000431	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0001680	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000369	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000125	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000813	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0005944	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0000013	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0007633	definitive	biallelic_autosomal	DDG2P_phenotypes
STRA6	601186	STRA6-related syndromic microphthalmia	HP:0002627	definitive	biallelic_autosomal	DDG2P_phenotypes
ZNF711	300803	INTELLECTUAL DEVELOPMENTAL DISORDER X-LINKED ZNF711-RELATED	HP:0001249	definitive	monoallelic_X_hem	DDG2P_phenotypes
ZNF711	300803	INTELLECTUAL DEVELOPMENTAL DISORDER X-LINKED ZNF711-RELATED	HP:0001417	definitive	monoallelic_X_hem	DDG2P_phenotypes
PRSS12	249500	INTELLECTUAL DEVELOPMENTAL DISORDER AUTOSOMAL RECESSIVE TYPE 1	HP:0000007	definitive	biallelic_autosomal	DDG2P_phenotypes
PRSS12	249500	INTELLECTUAL DEVELOPMENTAL DISORDER AUTOSOMAL RECESSIVE TYPE 1	HP:0000486	definitive	biallelic_autosomal	DDG2P_phenotypes
PRSS12	249500	INTELLECTUAL DEVELOPMENTAL DISORDER AUTOSOMAL RECESSIVE TYPE 1	HP:0001249	definitive	biallelic_autosomal	DDG2P_phenotypes
PRSS12	249500	INTELLECTUAL DEVELOPMENTAL DISORDER AUTOSOMAL RECESSIVE TYPE 1	HP:0000639	definitive	biallelic_autosomal	DDG2P_phenotypes
PRSS12	249500	INTELLECTUAL DEVELOPMENTAL DISORDER AUTOSOMAL RECESSIVE TYPE 1	HP:0006801	definitive	biallelic_autosomal	DDG2P_phenotypes
PRSS12	249500	INTELLECTUAL DEVELOPMENTAL DISORDER AUTOSOMAL RECESSIVE TYPE 1	HP:0003487	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0003551	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0003394	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0003819	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0002187	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0007968	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0000568	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0001319	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0007957	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0002119	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0002948	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0002194	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0000238	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0000158	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0003324	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0001302	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0000252	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0000545	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0008981	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0002111	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0003547	definitive	biallelic_autosomal	DDG2P_phenotypes
FKRP	613153	FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies	HP:0003741	definitive	biallelic_autosomal	DDG2P_phenotypes
