disease_id	gene_symbol	gene_weight	evidence_source
Orpha_154	RAF1	1	Orphapacket_gene_mapping
Orpha_154	TMPO	1	Orphapacket_gene_mapping
Orpha_154	TNNC1	1	Orphapacket_gene_mapping
Orpha_154	VCL	1	Orphapacket_gene_mapping
Orpha_154	ACTN2	1	Orphapacket_gene_mapping
Orpha_154	FHL2	1	Orphapacket_gene_mapping
Orpha_154	PLN	1	Orphapacket_gene_mapping
Orpha_154	BAG3	1	Orphapacket_gene_mapping
Orpha_154	RBM20	1	Orphapacket_gene_mapping
Orpha_154	NEXN	1	Orphapacket_gene_mapping
Orpha_154	TXNRD2	1	Orphapacket_gene_mapping
Orpha_154	GATAD1	1	Orphapacket_gene_mapping
Orpha_154	MYPN	1	Orphapacket_gene_mapping
Orpha_154	LAMA4	1	Orphapacket_gene_mapping
Orpha_154	PRDM16	1	Orphapacket_gene_mapping
Orpha_154	ANKRD1	1	Orphapacket_gene_mapping
Orpha_154	LMNA	1	Orphapacket_gene_mapping
Orpha_154	DSP	1	Orphapacket_gene_mapping
Orpha_154	HAND2	1	Orphapacket_gene_mapping
Orpha_154	BAG5	1	Orphapacket_gene_mapping
Orpha_154	C10ORF71	1	Orphapacket_gene_mapping
Orpha_1540	FGFR2	1	Orphapacket_gene_mapping
Orpha_1545	CRLF1	1	Orphapacket_gene_mapping
Orpha_1545	CLCF1	1	Orphapacket_gene_mapping
Orpha_1552	MNX1	1	Orphapacket_gene_mapping
Orpha_1553	SMO	1	Orphapacket_gene_mapping
Orpha_1555	FGFR2	1	Orphapacket_gene_mapping
Orpha_1556	GNA11	1	Orphapacket_gene_mapping
Orpha_155878	GRHL3	0.6	Orphapacket_gene_mapping
Orpha_156	CPT1A	1	Orphapacket_gene_mapping
Orpha_156728	MATN3	1	Orphapacket_gene_mapping
Orpha_1568	AP1S2	1	Orphapacket_gene_mapping
Orpha_1571	PAK2	1	Orphapacket_gene_mapping
Orpha_1571	COL18A1	1	Orphapacket_gene_mapping
Orpha_157215	SLC34A3	1	Orphapacket_gene_mapping
Orpha_157215	SLC34A1	1	Orphapacket_gene_mapping
Orpha_1573	CDH3	1	Orphapacket_gene_mapping
Orpha_157794	BMPR1A	1	Orphapacket_gene_mapping
Orpha_157794	GREM1	1	Orphapacket_gene_mapping
Orpha_157798	RNF43	1	Orphapacket_gene_mapping
Orpha_1578	PCBD1	1	Orphapacket_gene_mapping
Orpha_157801	BHLHA9	1	Orphapacket_gene_mapping
Orpha_157846	FTL	1	Orphapacket_gene_mapping
Orpha_157941	PRNP	1	Orphapacket_gene_mapping
Orpha_157954	RBM28	1	Orphapacket_gene_mapping
Orpha_157965	SLC39A13	1	Orphapacket_gene_mapping
Orpha_157973	LMNA	1	Orphapacket_gene_mapping
Orpha_158	SLC22A5	1	Orphapacket_gene_mapping
Orpha_158668	PKP1	1	Orphapacket_gene_mapping
Orpha_158673	COL7A1	1	Orphapacket_gene_mapping
Orpha_158676	COL7A1	1	Orphapacket_gene_mapping
Orpha_158681	KRT5	1	Orphapacket_gene_mapping
Orpha_158684	PLEC	1	Orphapacket_gene_mapping
Orpha_158684	ITGB4	1	Orphapacket_gene_mapping
Orpha_158687	DSP	1	Orphapacket_gene_mapping
Orpha_158687	JUP	1	Orphapacket_gene_mapping
Orpha_1587	RB1	0.2	Orphapacket_gene_mapping
Orpha_159	SLC25A20	1	Orphapacket_gene_mapping
Orpha_1596	MCTP2	0.2	Orphapacket_gene_mapping
Orpha_16	OPN1MW	1	Orphapacket_gene_mapping
Orpha_16	OPN1LW	1	Orphapacket_gene_mapping
Orpha_1606	RERE	0.2	Orphapacket_gene_mapping
Orpha_1606	PRKCZ	0.2	Orphapacket_gene_mapping
Orpha_1606	UBE4B	0.2	Orphapacket_gene_mapping
Orpha_1606	MMP23B	0.2	Orphapacket_gene_mapping
Orpha_1606	GABRD	0.2	Orphapacket_gene_mapping
Orpha_1606	SKI	0.2	Orphapacket_gene_mapping
Orpha_1606	KCNAB2	0.2	Orphapacket_gene_mapping
Orpha_1606	PRDM16	0.2	Orphapacket_gene_mapping
Orpha_1606	CASZ1	0.2	Orphapacket_gene_mapping
Orpha_1606	SPEN	0.2	Orphapacket_gene_mapping
Orpha_1606	PDPN	0.2	Orphapacket_gene_mapping
Orpha_1606	LUZP1	0.2	Orphapacket_gene_mapping
Orpha_1606	HSPG2	0.2	Orphapacket_gene_mapping
Orpha_1617	NR4A2	0.2	Orphapacket_gene_mapping
Orpha_1627	NKX2-5	0.2	Orphapacket_gene_mapping
Orpha_1627	NSD1	0.2	Orphapacket_gene_mapping
Orpha_163	FTL	1	Orphapacket_gene_mapping
Orpha_163596	HBA2	1	Orphapacket_gene_mapping
Orpha_163596	HBA1	1	Orphapacket_gene_mapping
Orpha_163634	IDH2	1	Orphapacket_gene_mapping
Orpha_163634	IDH1	1	Orphapacket_gene_mapping
Orpha_163681	CNTNAP2	1	Orphapacket_gene_mapping
Orpha_163690	SLC3A1	0.2	Orphapacket_gene_mapping
Orpha_163690	PREPL	0.2	Orphapacket_gene_mapping
Orpha_163693	SLC3A1	0.2	Orphapacket_gene_mapping
Orpha_163693	PREPL	0.2	Orphapacket_gene_mapping
Orpha_163693	CAMKMT	0.2	Orphapacket_gene_mapping
Orpha_163693	PPM1B	0.2	Orphapacket_gene_mapping
Orpha_163721	SRPX2	1	Orphapacket_gene_mapping
Orpha_163721	GRIN2A	1	Orphapacket_gene_mapping
Orpha_163727	TBC1D24	1	Orphapacket_gene_mapping
Orpha_163746	SOX10	1	Orphapacket_gene_mapping
Orpha_163937	CASK	1	Orphapacket_gene_mapping
Orpha_163956	UBE2A	1	Orphapacket_gene_mapping
Orpha_163966	HDAC6	1	Orphapacket_gene_mapping
Orpha_163976	POLA1	1	Orphapacket_gene_mapping
Orpha_163985	ARHGEF9	1	Orphapacket_gene_mapping
Orpha_1646	AZF1	0.2	Orphapacket_gene_mapping
Orpha_1646	USP9Y	0.2	Orphapacket_gene_mapping
Orpha_1646	TSPY1	0.4	Orphapacket_gene_mapping
Orpha_1658	SMARCAD1	1	Orphapacket_gene_mapping
Orpha_166002	COL9A1	1	Orphapacket_gene_mapping
Orpha_166002	COL9A2	1	Orphapacket_gene_mapping
Orpha_166002	COL9A3	1	Orphapacket_gene_mapping
Orpha_166024	KIF7	1	Orphapacket_gene_mapping
Orpha_166035	CWC27	1	Orphapacket_gene_mapping
Orpha_166063	TSEN54	1	Orphapacket_gene_mapping
Orpha_166100	COL11A2	1	Orphapacket_gene_mapping
Orpha_166108	KCNK9	1	Orphapacket_gene_mapping
Orpha_166119	LEMD3	1	Orphapacket_gene_mapping
Orpha_1662	ZMPSTE24	1	Orphapacket_gene_mapping
Orpha_1662	LMNA	1	Orphapacket_gene_mapping
Orpha_166272	TRIP11	1	Orphapacket_gene_mapping
Orpha_1667	EIF2AK3	1	Orphapacket_gene_mapping
Orpha_167	LYST	1	Orphapacket_gene_mapping
Orpha_1675	DPYD	1	Orphapacket_gene_mapping
Orpha_168558	CYP11A1	1	Orphapacket_gene_mapping
Orpha_168563	DHH	1	Orphapacket_gene_mapping
Orpha_168569	SLC29A3	1	Orphapacket_gene_mapping
Orpha_168572	STAC3	1	Orphapacket_gene_mapping
Orpha_168577	SLC2A1	1	Orphapacket_gene_mapping
Orpha_168593	TSPYL1	1	Orphapacket_gene_mapping
Orpha_168624	FGFR2	1	Orphapacket_gene_mapping
Orpha_168796	LMNA	1	Orphapacket_gene_mapping
Orpha_168829	BRCA1	0.6	Orphapacket_gene_mapping
Orpha_168984	PIK3CA	1	Orphapacket_gene_mapping
Orpha_169079	NHEJ1	1	Orphapacket_gene_mapping
Orpha_169095	FOXN1	1	Orphapacket_gene_mapping
Orpha_169154	IL7R	1	Orphapacket_gene_mapping
Orpha_169160	CD3D	1	Orphapacket_gene_mapping
Orpha_169160	CD3E	1	Orphapacket_gene_mapping
Orpha_169160	CD247	1	Orphapacket_gene_mapping
Orpha_169186	TTN	1	Orphapacket_gene_mapping
Orpha_169186	SPEG	1	Orphapacket_gene_mapping
Orpha_169186	RYR1	1	Orphapacket_gene_mapping
Orpha_169186	BIN1	1	Orphapacket_gene_mapping
Orpha_169189	DNM2	1	Orphapacket_gene_mapping
Orpha_169189	BIN1	1	Orphapacket_gene_mapping
Orpha_169802	F8	1	Orphapacket_gene_mapping
Orpha_169805	F8	1	Orphapacket_gene_mapping
Orpha_17	SUCLG1	1	Orphapacket_gene_mapping
Orpha_170	LPAR6	1	Orphapacket_gene_mapping
Orpha_170	LIPH	1	Orphapacket_gene_mapping
Orpha_170	KRT74	1	Orphapacket_gene_mapping
Orpha_170	KRT71	1	Orphapacket_gene_mapping
Orpha_170	KRT25	1	Orphapacket_gene_mapping
Orpha_171	SEMA4D	1	Orphapacket_gene_mapping
Orpha_171	GPR35	0.6	Orphapacket_gene_mapping
Orpha_171	MST1	0.6	Orphapacket_gene_mapping
Orpha_171	TCF4	0.6	Orphapacket_gene_mapping
Orpha_1713	RAI1	0.2	Orphapacket_gene_mapping
Orpha_171430	ACTA1	1	Orphapacket_gene_mapping
Orpha_171430	NEB	1	Orphapacket_gene_mapping
Orpha_171430	KLHL40	1	Orphapacket_gene_mapping
Orpha_171430	KLHL41	1	Orphapacket_gene_mapping
Orpha_171430	LMOD3	1	Orphapacket_gene_mapping
Orpha_171433	TPM3	1	Orphapacket_gene_mapping
Orpha_171433	ACTA1	1	Orphapacket_gene_mapping
Orpha_171433	NEB	1	Orphapacket_gene_mapping
Orpha_171433	KLHL41	1	Orphapacket_gene_mapping
Orpha_171436	ACTA1	1	Orphapacket_gene_mapping
Orpha_171436	CFL2	1	Orphapacket_gene_mapping
Orpha_171436	TPM2	1	Orphapacket_gene_mapping
Orpha_171436	NEB	1	Orphapacket_gene_mapping
Orpha_171436	KLHL41	1	Orphapacket_gene_mapping
Orpha_171436	LMOD3	1	Orphapacket_gene_mapping
Orpha_171439	TPM2	1	Orphapacket_gene_mapping
Orpha_171439	MYPN	1	Orphapacket_gene_mapping
Orpha_171439	ACTA1	1	Orphapacket_gene_mapping
Orpha_171439	TPM3	1	Orphapacket_gene_mapping
Orpha_171439	NEB	1	Orphapacket_gene_mapping
Orpha_171439	KBTBD13	1	Orphapacket_gene_mapping
Orpha_171439	KLHL41	1	Orphapacket_gene_mapping
Orpha_171445	FLNC	1	Orphapacket_gene_mapping
Orpha_171607	SPG34	1	Orphapacket_gene_mapping
Orpha_171612	SPG37	1	Orphapacket_gene_mapping
Orpha_171612	KPNA3	1	Orphapacket_gene_mapping
Orpha_171617	SPG38	1	Orphapacket_gene_mapping
Orpha_171622	SPG32	1	Orphapacket_gene_mapping
Orpha_171629	FA2H	1	Orphapacket_gene_mapping
Orpha_171680	TUBA1A	1	Orphapacket_gene_mapping
Orpha_171695	SNCA	1	Orphapacket_gene_mapping
Orpha_171695	FBXO7	1	Orphapacket_gene_mapping
Orpha_171703	EOMES	1	Orphapacket_gene_mapping
Orpha_171706	SECISBP2	1	Orphapacket_gene_mapping
Orpha_171829	SIM1	0.2	Orphapacket_gene_mapping
Orpha_171851	AP1B1	1	Orphapacket_gene_mapping
Orpha_171851	AP1S1	1	Orphapacket_gene_mapping
Orpha_171863	SLC33A1	1	Orphapacket_gene_mapping
Orpha_171866	ACAN	1	Orphapacket_gene_mapping
Orpha_171876	SCNN1A	1	Orphapacket_gene_mapping
Orpha_171876	SCNN1B	1	Orphapacket_gene_mapping
Orpha_171876	SCNN1G	1	Orphapacket_gene_mapping
Orpha_171881	MYPN	1	Orphapacket_gene_mapping
Orpha_171881	TPM2	1	Orphapacket_gene_mapping
Orpha_171881	TPM3	1	Orphapacket_gene_mapping
Orpha_1727	TBX1	0.2	Orphapacket_gene_mapping
Orpha_174	COL10A1	1	Orphapacket_gene_mapping
Orpha_175	RMRP	1	Orphapacket_gene_mapping
Orpha_1762	MECP2	0.2	Orphapacket_gene_mapping
Orpha_1764	ELP1	1	Orphapacket_gene_mapping
Orpha_1766	VLDLR	1	Orphapacket_gene_mapping
Orpha_1766	WDR81	1	Orphapacket_gene_mapping
Orpha_1766	CA8	1	Orphapacket_gene_mapping
Orpha_1766	ATP8A2	1	Orphapacket_gene_mapping
Orpha_1766	TUBB2B	1	Orphapacket_gene_mapping
Orpha_1775	NPM1	1	Orphapacket_gene_mapping
Orpha_1775	DKC1	1	Orphapacket_gene_mapping
Orpha_1775	TERT	1	Orphapacket_gene_mapping
Orpha_1775	TERC	1	Orphapacket_gene_mapping
Orpha_1775	TINF2	1	Orphapacket_gene_mapping
Orpha_1775	NOP10	1	Orphapacket_gene_mapping
Orpha_1775	NHP2	1	Orphapacket_gene_mapping
Orpha_1775	USB1	1	Orphapacket_gene_mapping
Orpha_1775	WRAP53	1	Orphapacket_gene_mapping
Orpha_1775	CTC1	1	Orphapacket_gene_mapping
Orpha_1775	RTEL1	1	Orphapacket_gene_mapping
Orpha_1775	PARN	1	Orphapacket_gene_mapping
Orpha_1775	TYMS	1	Orphapacket_gene_mapping
Orpha_1777	C12ORF57	1	Orphapacket_gene_mapping
Orpha_177901	SNORD115@	0.2	Orphapacket_gene_mapping
Orpha_177901	SNRPN	0.2	Orphapacket_gene_mapping
Orpha_177901	MAGEL2	0.2	Orphapacket_gene_mapping
Orpha_177901	NDN	0.2	Orphapacket_gene_mapping
Orpha_177901	OCA2	0.2	Orphapacket_gene_mapping
Orpha_177901	SNORD116@	0.2	Orphapacket_gene_mapping
Orpha_177904	SNORD115@	0.2	Orphapacket_gene_mapping
Orpha_177904	SNRPN	0.2	Orphapacket_gene_mapping
Orpha_177904	MAGEL2	0.2	Orphapacket_gene_mapping
Orpha_177904	NDN	0.2	Orphapacket_gene_mapping
Orpha_177904	OCA2	0.2	Orphapacket_gene_mapping
Orpha_177904	SNORD116@	0.2	Orphapacket_gene_mapping
Orpha_177907	SNRPN	0.2	Orphapacket_gene_mapping
Orpha_177910	SNORD115@	0.2	Orphapacket_gene_mapping
Orpha_177910	SNRPN	0.2	Orphapacket_gene_mapping
Orpha_177910	MAGEL2	0.2	Orphapacket_gene_mapping
Orpha_177910	NDN	0.2	Orphapacket_gene_mapping
Orpha_177910	SNORD116@	0.2	Orphapacket_gene_mapping
Orpha_177926	F8	1	Orphapacket_gene_mapping
Orpha_178145	RYR1	1	Orphapacket_gene_mapping
Orpha_1782	TNFRSF11A	1	Orphapacket_gene_mapping
Orpha_1782	TCIRG1	1	Orphapacket_gene_mapping
Orpha_1782	SLC29A3	1	Orphapacket_gene_mapping
Orpha_178333	CACNA1F	1	Orphapacket_gene_mapping
Orpha_178377	LRP5	1	Orphapacket_gene_mapping
Orpha_178400	DYSF	1	Orphapacket_gene_mapping
Orpha_178464	TTN	1	Orphapacket_gene_mapping
Orpha_178509	DCTN1	1	Orphapacket_gene_mapping
Orpha_1788	SF3B4	1	Orphapacket_gene_mapping
Orpha_179	HLA-A	0.6	Orphapacket_gene_mapping
Orpha_179494	LEPR	1	Orphapacket_gene_mapping
Orpha_1797	TBX6	1	Orphapacket_gene_mapping
Orpha_180	CHM	1	Orphapacket_gene_mapping
Orpha_1802	TBXAS1	1	Orphapacket_gene_mapping
Orpha_1807	TWIST2	1	Orphapacket_gene_mapping
Orpha_181	EDA	1	Orphapacket_gene_mapping
Orpha_181	EDA2R	1	Orphapacket_gene_mapping
Orpha_1810	EDAR	1	Orphapacket_gene_mapping
Orpha_1810	EDARADD	1	Orphapacket_gene_mapping
Orpha_1810	TRAF6	1	Orphapacket_gene_mapping
Orpha_1810	KDF1	1	Orphapacket_gene_mapping
Orpha_182050	MYH9	1	Orphapacket_gene_mapping
Orpha_1824	RNU4ATAC	1	Orphapacket_gene_mapping
Orpha_1826	MAP3K7	1	Orphapacket_gene_mapping
Orpha_1826	FLNA	1	Orphapacket_gene_mapping
Orpha_1827	ZSWIM6	1	Orphapacket_gene_mapping
Orpha_1830	SMARCAL1	1	Orphapacket_gene_mapping
Orpha_1832	FAM20C	1	Orphapacket_gene_mapping
Orpha_183675	IGHG2	1	Orphapacket_gene_mapping
Orpha_183675	IGKC	1	Orphapacket_gene_mapping
Orpha_183707	RAC2	1	Orphapacket_gene_mapping
Orpha_184	SH3BP2	1	Orphapacket_gene_mapping
Orpha_1848	WNT9B	1	Orphapacket_gene_mapping
Orpha_1848	GREB1L	1	Orphapacket_gene_mapping
Orpha_1848	RET	1	Orphapacket_gene_mapping
Orpha_1848	ITGA8	1	Orphapacket_gene_mapping
Orpha_1848	FGF20	1	Orphapacket_gene_mapping
Orpha_1848	GFRA1	1	Orphapacket_gene_mapping
Orpha_1855	ACP5	1	Orphapacket_gene_mapping
Orpha_1856	COL2A1	1	Orphapacket_gene_mapping
Orpha_186	IL12RB1	0.6	Orphapacket_gene_mapping
Orpha_186	SPIB	0.6	Orphapacket_gene_mapping
Orpha_186	IL12A	0.6	Orphapacket_gene_mapping
Orpha_186	IRF5	0.6	Orphapacket_gene_mapping
Orpha_186	TNPO3	0.6	Orphapacket_gene_mapping
Orpha_186	MMEL1	0.6	Orphapacket_gene_mapping
Orpha_186	POU2AF1	0.6	Orphapacket_gene_mapping
Orpha_186	TNFSF15	0.6	Orphapacket_gene_mapping
Orpha_1860	FGFR3	1	Orphapacket_gene_mapping
Orpha_1865	HSPG2	1	Orphapacket_gene_mapping
Orpha_1871	PDE6C	1	Orphapacket_gene_mapping
Orpha_1871	GNAT2	1	Orphapacket_gene_mapping
Orpha_1871	CNGB3	1	Orphapacket_gene_mapping
Orpha_1871	GUCA1A	1	Orphapacket_gene_mapping
Orpha_1872	RPGR	1	Orphapacket_gene_mapping
Orpha_1872	PRPH2	1	Orphapacket_gene_mapping
Orpha_1872	CFAP410	1	Orphapacket_gene_mapping
Orpha_1872	PITPNM3	1	Orphapacket_gene_mapping
Orpha_1872	OPN1MW	1	Orphapacket_gene_mapping
Orpha_1872	CRX	1	Orphapacket_gene_mapping
Orpha_1872	NMNAT1	1	Orphapacket_gene_mapping
Orpha_1872	CFAP418	1	Orphapacket_gene_mapping
Orpha_1872	CDHR1	1	Orphapacket_gene_mapping
Orpha_1872	ABCA4	1	Orphapacket_gene_mapping
Orpha_1872	RIMS1	1	Orphapacket_gene_mapping
Orpha_1872	RPGRIP1	1	Orphapacket_gene_mapping
Orpha_1872	CACNA1F	1	Orphapacket_gene_mapping
Orpha_1872	CNGA3	1	Orphapacket_gene_mapping
Orpha_1872	GUCA1A	1	Orphapacket_gene_mapping
Orpha_1872	GUCY2D	1	Orphapacket_gene_mapping
Orpha_1872	OPN1LW	1	Orphapacket_gene_mapping
Orpha_1872	RAX2	1	Orphapacket_gene_mapping
Orpha_1872	SEMA4A	1	Orphapacket_gene_mapping
Orpha_1872	PROM1	1	Orphapacket_gene_mapping
Orpha_1872	CACNA2D4	1	Orphapacket_gene_mapping
Orpha_1872	ADAM9	1	Orphapacket_gene_mapping
Orpha_1872	UNC119	1	Orphapacket_gene_mapping
Orpha_1872	RAB28	1	Orphapacket_gene_mapping
Orpha_1872	POC1B	1	Orphapacket_gene_mapping
Orpha_1872	DRAM2	1	Orphapacket_gene_mapping
Orpha_1872	TTLL5	1	Orphapacket_gene_mapping
Orpha_1872	TLCD3B	1	Orphapacket_gene_mapping
Orpha_1872	UBAP1L	1	Orphapacket_gene_mapping
Orpha_1872	ATF6	1	Orphapacket_gene_mapping
Orpha_1873	CNNM4	1	Orphapacket_gene_mapping
Orpha_1878	TRIM32	1	Orphapacket_gene_mapping
Orpha_1879	LEMD3	1	Orphapacket_gene_mapping
Orpha_1880	MYH7	1	Orphapacket_gene_mapping
Orpha_1885	FBN1	1	Orphapacket_gene_mapping
Orpha_1885	ADAMTSL4	1	Orphapacket_gene_mapping
Orpha_189	GJB6	1	Orphapacket_gene_mapping
Orpha_189427	KDM1A	0.4	Orphapacket_gene_mapping
Orpha_189427	GNAS	1	Orphapacket_gene_mapping
Orpha_189427	ARMC5	1	Orphapacket_gene_mapping
Orpha_1896	TP63	1	Orphapacket_gene_mapping
Orpha_1897	CDH3	1	Orphapacket_gene_mapping
Orpha_1899	COL1A2	1	Orphapacket_gene_mapping
Orpha_1899	COL1A1	1	Orphapacket_gene_mapping
Orpha_1900	PLOD1	1	Orphapacket_gene_mapping
Orpha_1901	ADAMTS2	1	Orphapacket_gene_mapping
Orpha_1901	ADAMTSL2	1	Orphapacket_gene_mapping
Orpha_192	RPS6KA3	1	Orphapacket_gene_mapping
Orpha_193	VPS13B	1	Orphapacket_gene_mapping
Orpha_1930	UNC93B1	0.6	Orphapacket_gene_mapping
Orpha_1930	TLR3	0.6	Orphapacket_gene_mapping
Orpha_1930	TICAM1	0.6	Orphapacket_gene_mapping
Orpha_1930	TRAF3	0.6	Orphapacket_gene_mapping
Orpha_1930	TBK1	0.6	Orphapacket_gene_mapping
Orpha_1933	SUCLA2	1	Orphapacket_gene_mapping
Orpha_1934	DMXL2	1	Orphapacket_gene_mapping
Orpha_1934	GRIN1	1	Orphapacket_gene_mapping
Orpha_1934	SLC32A1	1	Orphapacket_gene_mapping
Orpha_1934	NEUROD2	1	Orphapacket_gene_mapping
Orpha_1934	GRM7	1	Orphapacket_gene_mapping
Orpha_1934	CASK	1	Orphapacket_gene_mapping
Orpha_1934	SCN2A	1	Orphapacket_gene_mapping
Orpha_1934	CDKL5	1	Orphapacket_gene_mapping
Orpha_1934	ARX	1	Orphapacket_gene_mapping
Orpha_1934	PNKP	1	Orphapacket_gene_mapping
Orpha_1934	GNAO1	1	Orphapacket_gene_mapping
Orpha_1934	PIGQ	1	Orphapacket_gene_mapping
Orpha_1934	SIK1	1	Orphapacket_gene_mapping
Orpha_1934	SCN1B	1	Orphapacket_gene_mapping
Orpha_1934	SLC25A22	1	Orphapacket_gene_mapping
Orpha_1934	KCNA1	1	Orphapacket_gene_mapping
Orpha_1934	TRIM8	1	Orphapacket_gene_mapping
Orpha_1934	PIGP	1	Orphapacket_gene_mapping
Orpha_1941	EFHC1	0.6	Orphapacket_gene_mapping
Orpha_1942	SLC2A1	1	Orphapacket_gene_mapping
Orpha_1942	SYNGAP1	1	Orphapacket_gene_mapping
Orpha_1942	NEXMIF	1	Orphapacket_gene_mapping
Orpha_1942	SCN1A	1	Orphapacket_gene_mapping
Orpha_1942	CHD2	1	Orphapacket_gene_mapping
Orpha_1942	SLC6A1	1	Orphapacket_gene_mapping
Orpha_1942	AP2M1	1	Orphapacket_gene_mapping
Orpha_1945	GABRG2	1	Orphapacket_gene_mapping
Orpha_1945	GRIN2A	1	Orphapacket_gene_mapping
Orpha_1946	SLC13A5	1	Orphapacket_gene_mapping
Orpha_1946	ROGDI	1	Orphapacket_gene_mapping
Orpha_1947	CLN8	1	Orphapacket_gene_mapping
Orpha_1949	KCNQ2	1	Orphapacket_gene_mapping
Orpha_1949	KCNQ3	1	Orphapacket_gene_mapping
Orpha_1955	ELOVL4	1	Orphapacket_gene_mapping
Orpha_198	ATP7A	1	Orphapacket_gene_mapping
Orpha_1980	NAA60	1	Orphapacket_gene_mapping
Orpha_1980	CMPK2	1	Orphapacket_gene_mapping
Orpha_1980	JAM2	1	Orphapacket_gene_mapping
Orpha_1980	MYORG	1	Orphapacket_gene_mapping
Orpha_1980	PDGFRB	1	Orphapacket_gene_mapping
Orpha_1980	PDGFB	1	Orphapacket_gene_mapping
Orpha_1980	SLC20A2	1	Orphapacket_gene_mapping
Orpha_1980	XPR1	1	Orphapacket_gene_mapping
Orpha_1986	BHLHA9	0.2	Orphapacket_gene_mapping
Orpha_199	SMC1A	1	Orphapacket_gene_mapping
Orpha_199	NIPBL	1	Orphapacket_gene_mapping
Orpha_199	SMC3	1	Orphapacket_gene_mapping
Orpha_199	HDAC8	1	Orphapacket_gene_mapping
Orpha_199	RAD21	1	Orphapacket_gene_mapping
Orpha_199	BRD4	1	Orphapacket_gene_mapping
Orpha_199241	EIF2AK4	1	Orphapacket_gene_mapping
Orpha_199296	TBX19	1	Orphapacket_gene_mapping
Orpha_199302	TP63	0.6	Orphapacket_gene_mapping
Orpha_199302	IRF6	0.6	Orphapacket_gene_mapping
Orpha_199302	NECTIN1	0.6	Orphapacket_gene_mapping
Orpha_199302	MSX1	0.6	Orphapacket_gene_mapping
Orpha_199306	ARHGAP29	0.6	Orphapacket_gene_mapping
Orpha_199306	TP63	0.6	Orphapacket_gene_mapping
Orpha_199306	BMP4	0.6	Orphapacket_gene_mapping
Orpha_199306	COBLL1	0.6	Orphapacket_gene_mapping
Orpha_199306	RIC1	0.6	Orphapacket_gene_mapping
Orpha_199306	NECTIN1	0.6	Orphapacket_gene_mapping
Orpha_199306	ARHGEF38	0.6	Orphapacket_gene_mapping
Orpha_199306	CDH1	0.6	Orphapacket_gene_mapping
Orpha_199306	IRF6	0.6	Orphapacket_gene_mapping
Orpha_199306	PDGFRA	0.6	Orphapacket_gene_mapping
Orpha_199306	MSX1	0.6	Orphapacket_gene_mapping
Orpha_199306	DLG1	0.6	Orphapacket_gene_mapping
Orpha_199306	DLX4	1	Orphapacket_gene_mapping
Orpha_199318	CHRNA7	0.2	Orphapacket_gene_mapping
Orpha_199343	KCNJ10	1	Orphapacket_gene_mapping
Orpha_199351	PLA2G6	1	Orphapacket_gene_mapping
Orpha_199354	HTRA1	1	Orphapacket_gene_mapping
Orpha_1997	CTNND1	1	Orphapacket_gene_mapping
Orpha_1997	CDH1	1	Orphapacket_gene_mapping
Orpha_20	HMGCL	1	Orphapacket_gene_mapping
Orpha_201	PTEN	1	Orphapacket_gene_mapping
Orpha_201	USF3	1	Orphapacket_gene_mapping
Orpha_201	PIK3CA	1	Orphapacket_gene_mapping
Orpha_201	SDHB	1	Orphapacket_gene_mapping
Orpha_201	SDHD	1	Orphapacket_gene_mapping
Orpha_201	SDHC	1	Orphapacket_gene_mapping
Orpha_201	SEC23B	1	Orphapacket_gene_mapping
Orpha_201	AKT1	1	Orphapacket_gene_mapping
Orpha_201	KLLN	1	Orphapacket_gene_mapping
Orpha_2020	MAP3K20	1	Orphapacket_gene_mapping
Orpha_2020	ACTA1	1	Orphapacket_gene_mapping
Orpha_2020	SELENON	1	Orphapacket_gene_mapping
Orpha_2020	TPM2	1	Orphapacket_gene_mapping
Orpha_2020	TPM3	1	Orphapacket_gene_mapping
Orpha_2020	MYL2	1	Orphapacket_gene_mapping
Orpha_2020	ITGA7	1	Orphapacket_gene_mapping
Orpha_2020	HACD1	1	Orphapacket_gene_mapping
Orpha_2021	COL11A1	1	Orphapacket_gene_mapping
Orpha_2021	COL11A2	1	Orphapacket_gene_mapping
Orpha_2024	SOS1	1	Orphapacket_gene_mapping
Orpha_2024	REST	1	Orphapacket_gene_mapping
Orpha_2026	ABCA5	1	Orphapacket_gene_mapping
Orpha_2028	ANTXR2	1	Orphapacket_gene_mapping
Orpha_2032	SFTPA1	0.6	Orphapacket_gene_mapping
Orpha_2032	DSP	0.6	Orphapacket_gene_mapping
Orpha_2032	TERT	0.6	Orphapacket_gene_mapping
Orpha_2032	TERC	0.6	Orphapacket_gene_mapping
Orpha_2032	MUC5B	0.6	Orphapacket_gene_mapping
Orpha_2032	SFTPA2	0.6	Orphapacket_gene_mapping
Orpha_2032	RTEL1	0.6	Orphapacket_gene_mapping
Orpha_2032	FAM13A	0.6	Orphapacket_gene_mapping
Orpha_2032	STN1	0.6	Orphapacket_gene_mapping
Orpha_2032	ATP11A	0.6	Orphapacket_gene_mapping
Orpha_2032	DPP9	0.6	Orphapacket_gene_mapping
Orpha_2032	PARN	0.6	Orphapacket_gene_mapping
Orpha_2032	SFTPC	0.6	Orphapacket_gene_mapping
Orpha_2036	KCTD1	1	Orphapacket_gene_mapping
Orpha_2044	SRCAP	1	Orphapacket_gene_mapping
Orpha_2050	P4HB	1	Orphapacket_gene_mapping
